node_id,node_type,label,type,date_added,release_year,rating,duration,description
22513,show,Killer Inside: The Mind of Aaron Hernandez,TV Show,,2020,TV-MA,1 Season,"Via interviews with friends, players and insiders, this docuseries examines how Aaron Hernandez went from an NFL star to a convicted killer."
22514,person,Aaron Hernandez,cast,,,,,
22515,show,MindGamers,Movie,,2017,R,99 min,"Brilliant young students discover a breakthrough that could change humankind, but soon find themselves the subjects of a much bigger experiment."
22516,person,Andrew Goth,director,,,,,
22517,person,Melia Kreiling,cast,,,,,
22518,person,Antonia Campbell-Hughes,cast,,,,,
22519,person,Dominique Tipper,cast,,,,,
22520,person,Ryan Doyle,cast,,,,,
22521,person,Simon Paisley-day,cast,,,,,
22522,person,Pedja Bjelac,cast,,,,,
22523,show,Saving Zoë,Movie,,2019,R,95 min,A reserved high school freshman acts out when she recovers a diary that offers clues to a secret world that could be behind her sister's murder.
22524,person,Jeffrey G. Hunt,director,,,,,
22525,person,Laura Marano,cast,,,,,
22526,person,Vanessa Marano,cast,,,,,
22527,person,Christopher Tavarez,cast,,,,,
22528,person,Michael Provost,cast,,,,,
22529,person,Nathaniel Buzolic,cast,,,,,
22530,person,Annie Jacob,cast,,,,,
22531,person,Evan Castelloe,cast,,,,,
22532,person,Whitney Goin,cast,,,,,
22533,person,Jason Davis,cast,,,,,
22534,show,The Brave,Movie,,2019,TV-MA,103 min,"With entry into the European Union at stake, Albania must rely on a mash-up of elite cops to take down a slippery drug lord dominating its economy."
22535,person,William Kaufman,director,,,,,
22536,person,Yuriy Kutsenko,cast,,,,,
22537,person,Ravshana Kurkova,cast,,,,,
22538,person,Igor Jijikine,cast,,,,,
22539,person,Ivan Makarevich,cast,,,,,
22540,person,Bessart Kallaku,cast,,,,,
22541,person,Ervin Bejleri,cast,,,,,
22542,show,Where the Money Is,Movie,,2000,PG-13,89 min,"Paul Newman proves he's still got prodigious acting chops, playing an aging bank robber who may have one last job in him. Faking a stroke, the incarcerated Newman is transferred to a nursing home and the care of a skeptical nurse."
22543,person,Marek Kanievska,director,,,,,
22544,person,Susan Barnes,cast,,,,,
22545,person,Anne Pitoniak,cast,,,,,
22546,person,Bruce MacVittie,cast,,,,,
22547,person,Irma St. Paule,cast,,,,,
22548,person,Dorothy Gordon,cast,,,,,
22549,person,Rita Tuckett,cast,,,,,
22550,show,Abducted in Plain Sight,Movie,,2017,TV-14,90 min,"In this true crime documentary, a family falls prey to the manipulative charms of a neighbor, who abducts their adolescent daughter. Twice."
22551,person,Skye Borgman,director,,,,,
22552,show,"Abdullah, The Final Witness",Movie,,2016,TV-14,88 min,"Inspired by real events, this drama follows a trucker jailed after driving five ill-fated travelers across Quetta, and the officer taking on his case."
22553,person,Hashim Nadeem Khan,director,,,,,
22554,person,Sajid Hasan,cast,,,,,
22555,person,Habibullah Panezai,cast,,,,,
22556,person,Imraan Abbas,cast,,,,,
22557,person,Sadia,cast,,,,,
22558,person,Imran Tareen,cast,,,,,
22559,person,Asal Deen,cast,,,,,
22560,person,Yameen Shah,cast,,,,,
22561,show,Adhugo,Movie,,2018,TV-14,105 min,A fast-footed piglet named Bunty becomes an object of desire for rival criminals that want the swift swine for their profitable animal-racing schemes.
22562,show,Chupan Chupai,Movie,,2017,TV-14,118 min,"The lives of five hapless, petty criminals careen into madcap disarray when their plan to abduct a wealthy minister’s son goes horribly wrong."
22563,person,Mohsin Ali,director,,,,,
22564,person,Ahsan Khan,cast,,,,,
22565,person,Neelam Muneer,cast,,,,,
22566,person,Faizan Khawaja,cast,,,,,
22567,person,Ali Rizvi,cast,,,,,
22568,person,Vajdaan Shah,cast,,,,,
22569,person,Zayed Sheikh,cast,,,,,
22570,person,Talat Hussain,cast,,,,,
22571,show,Deadly Switch,Movie,,2019,TV-PG,86 min,"In this indie thriller, a foreign exchange student moves in with her roommate's family who grieves over the daughter they would do anything to get back."
22572,person,Svetlana Cvetko,director,,,,,
22573,person,Teri Polo,cast,,,,,
22574,person,Danika Yarosh,cast,,,,,
22575,person,Bryce Durfee,cast,,,,,
22576,person,Matt Passmore,cast,,,,,
22577,person,Heather Mazur,cast,,,,,
22578,person,Ashlyn Pearce,cast,,,,,
22579,show,Echcharikkai,Movie,,2018,TV-14,127 min,"After kidnapping a millionaire’s daughter, two men get swept up in a power struggle as her father enlists a brilliant cop to hunt them down."
22580,person,Sarjun,director,,,,,
22581,person,Vivek Rajgopal,cast,,,,,
22582,person,Jayakumar,cast,,,,,
22583,person,Soundar,cast,,,,,
22584,person,L. Alice,cast,,,,,
22585,show,La Rosa de Guadalupe,TV Show,,2010,TV-PG,1 Season,"This series responds to the need to believe in miracles, dreams, love stories and happy endings, with positive characters."
22586,person,Milia Nader,cast,,,,,
22587,person,Francisco Avendaño,cast,,,,,
22588,person,Diego Lara,cast,,,,,
22589,person,Sandra Itzel,cast,,,,,
22590,person,Marisol del Olmo,cast,,,,,
22591,person,Gerardo Murguía,cast,,,,,
22592,person,Roxana Saucedo,cast,,,,,
22593,person,Emmanuel Orenday,cast,,,,,
22594,person,Maru Dueñas,cast,,,,,
22595,show,La Viuda Negra,TV Show,,2016,TV-14,1 Season,"Beautiful and ruthless Griselda Blanco, known as the queen of cocaine, becomes Pablo Escobar's boss and governs a world of deceit and death."
22596,person,Alejandro Lozano,director,,,,,
22597,person,Ana Serradilla,cast,,,,,
22598,person,Juan Pablo Gamboa,cast,,,,,
22599,person,Eileen Moreno,cast,,,,,
22600,person,Margarita Reyes,cast,,,,,
22601,person,Alexander Gil,cast,,,,,
22602,person,Luis Roberto Guzmán,cast,,,,,
22603,show,Lavender,TV Show,,2002,TV-14,1 Season,"Before one of them moves to the U.S., two childhood friends promise to reunite as adults. But illness and the vagaries of the heart stand in the way."
22604,person,Ambrose Hsu,cast,,,,,
22605,person,Wang Jian Long,cast,,,,,
22606,person,Hsia Ching Ting,cast,,,,,
22607,person,Lin Heng Yi,cast,,,,,
22608,show,Only Mine,Movie,,2018,TV-14,88 min,"After dating a charming cop who turns into an obsessive stalker, a small-town girl must save herself from his deadly ways."
22609,person,Michael Civille,director,,,,,
22610,person,Brett Zimmerman,cast,,,,,
22611,person,Chris Browning,cast,,,,,
22612,person,Walter Fauntleroy,cast,,,,,
22613,person,Claudia Ferri,cast,,,,,
22614,person,Lorenzo James Henrie,cast,,,,,
22615,person,Ellen Wroe,cast,,,,,
22616,person,Ashley Holliday Tavares,cast,,,,,
22617,person,Nancy Linehan Charles,cast,,,,,
22618,person,Jonna Walsh,cast,,,,,
22619,show,Pandigai,Movie,,2017,TV-14,125 min,"Looking for a way out of his impoverished life, a lowly hotel waiter joins an underground fight club. Then he needs a way out of that."
22620,person,Feroz,director,,,,,
22621,person,Kreshna,cast,,,,,
22622,person,Anandhi,cast,,,,,
22623,person,Saravanan,cast,,,,,
22624,person,Madhusudhanan,cast,,,,,
22625,person,Nitin Sathyaa,cast,,,,,
22626,person,Aruldass,cast,,,,,
22627,person,Karunas,cast,,,,,
22628,person,Shanmugha Rajan,cast,,,,,
22629,person,Prinz Nithik,cast,,,,,
22630,show,Pari,Movie,,2018,TV-14,116 min,"When their daughter exhibits strange behavior after moving into their new home, a couple must come to terms with who she really is."
22631,person,Syed Atif Ali,director,,,,,
22632,person,Junaid Akhtar,cast,,,,,
22633,person,Azekah Daniel,cast,,,,,
22634,person,Khushi Maheen,cast,,,,,
22635,person,Rasheed Naz,cast,,,,,
22636,person,Faiq Asim,cast,,,,,
22637,show,Revenger,Movie,,2018,TV-MA,102 min,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals."
22638,person,Lee Seung-won,director,,,,,
22639,person,Bruce Khan,cast,,,,,
22640,person,Park Hee-soon,cast,,,,,
22641,person,Kim In-kwon,cast,,,,,
22642,person,Kim Na-yeon,cast,,,,,
22643,person,Park Cheol-min,cast,,,,,
22644,person,Jeon Soo-jin,cast,,,,,
22645,person,Kim Jae-hyun,cast,,,,,
22646,person,Choi Je-heon,cast,,,,,
22647,show,Sebastian Maniscalco: Stay Hungry,Movie,,2019,TV-MA,65 min,"Sebastian Maniscalco brings an acerbically unique approach to peacocks on planes, life hacks, rich in-laws and life's annoyances in this comedy special."
22648,person,Rik Reinholdtsen,director,,,,,
22649,show,The Devil We Know,Movie,,2018,TV-14,88 min,This documentary details DuPont's alleged decades-long cover-up of the potential harm caused by chemicals used to make popular Teflon products.
22650,person,Stephanie Soechtig,director,,,,,
22651,person,Jeremy Seifert,director,,,,,
22652,show,The Doll,Movie,,2016,TV-MA,106 min,"Eerie things begin to happen after a man gives his wife a doll, unaware it once belonged to a girl who was murdered. The first of the ""Doll"" films."
22653,person,Shandy Aulia,cast,,,,,
22654,person,Demian Aditya,cast,,,,,
22655,person,Faiza Mahnur,cast,,,,,
22656,person,Hans Gunawan,cast,,,,,
22657,person,Aslam Abad,cast,,,,,
22658,person,Annette Edoarda,cast,,,,,
22659,person,Wenty Mamenda,cast,,,,,
22660,show,The Doll 2,Movie,,2017,TV-MA,117 min,"A mother uses her deceased daughter’s doll as a medium to communicate with her, but the consequences are chilling. The second of the “Doll” films."
22661,person,Maria Sabta,cast,,,,,
22662,person,Rydhen Afexi,cast,,,,,
22663,person,Ira Ilva Sari,cast,,,,,
22664,person,Mega Carefansa,cast,,,,,
22665,person,Wati Sudiyono,cast,,,,,
22666,person,Princess Martinez,cast,,,,,
22667,show,A Boy Called Po,Movie,,2016,PG,94 min,"After his wife's death, an overworked engineer struggles to care for his son with autism, who regresses into a fantasy world to escape real-life bullying."
22668,person,John Asher,director,,,,,
22669,person,Christopher Gorham,cast,,,,,
22670,person,Julian Feder,cast,,,,,
22671,person,Kaitlin Doubleday,cast,,,,,
22672,person,Fay Masterson,cast,,,,,
22673,show,Alibaba Aur 40 Chor,Movie,,1980,TV-PG,147 min,A simple village man is thrown into a web of political intrigue after he takes on a powerful and ruthless gang of bandits.
22674,person,Rolan Bykov,cast,,,,,
22675,person,Yakub Akhmedov,cast,,,,,
22676,person,Sofiko Chiaureli,cast,,,,,
22677,show,Down The Fence,Movie,,2017,TV-PG,94 min,"The human-equine bond propels the unique and challenging sport of reined cow horse, in which dedicated trainers compete for the national championship."
22678,person,M.J. Isakson,director,,,,,
22679,show,Face 2 Face,Movie,,2017,TV-MA,89 min,"Two former friends, who now live far apart, learn about each other's insecurities and secrets over a series of video chats."
22680,person,Matt Toronto,director,,,,,
22681,person,Daniela Bobadilla,cast,,,,,
22682,person,Daniel Amerman,cast,,,,,
22683,person,Kevin McCorkle,cast,,,,,
22684,person,Mary Gordon Murray,cast,,,,,
22685,person,Emily Jordan,cast,,,,,
22686,person,Karrie Cox,cast,,,,,
22687,person,Nicholas James Reilly,cast,,,,,
22688,person,Enspirit,cast,,,,,
22689,person,Sheldon A. Smith,cast,,,,,
22690,person,Michael Soulema,cast,,,,,
22691,show,Manolo: The Boy Who Made Shoes for Lizards,Movie,,2017,TV-MA,89 min,"As legendary shoe designer Manolo Blahnik speaks about his creative process, his celebrity admirers chime in with their own takes on his work."
22692,person,Michael Roberts,director,,,,,
22693,person,Manolo Blahnik,cast,,,,,
22694,person,Anna Wintour,cast,,,,,
22695,person,André Leon Talley,cast,,,,,
22696,person,Candace Bushnell,cast,,,,,
22697,person,Iman,cast,,,,,
22698,person,Rihanna,cast,,,,,
22699,person,Naomi Campbell,cast,,,,,
22700,person,Isaac Mizrahi,cast,,,,,
22701,person,Rupert Everett,cast,,,,,
22702,person,Sofia Coppola,cast,,,,,
22703,person,John Galliano,cast,,,,,
22704,show,One More Shot,Movie,,2017,TV-MA,89 min,"Infertility affects millions. One couple copes with the assisted reproduction process by documenting its pain, disappointment and potential joy."
22705,person,Noah Moskin,director,,,,,
22706,show,Operation Chromite,Movie,,2016,NR,111 min,"To pave the way for a major amphibious invasion, a team of South Korean spies goes behind enemy lines to steal a map of North Korean coastal defenses."
22707,person,John H. Lee,director,,,,,
22708,person,Se-yeon Jin,cast,,,,,
22709,person,Cheol-min Park,cast,,,,,
22710,show,Phir Se,Movie,,2015,TV-14,118 min,"The paths of a man and a woman, who have both been recently divorced from their spouses, intersect at an art exhibition in London."
22711,person,Ajay Bhuyan,director,,,,,
22712,person,Kunal Kohli,cast,,,,,
22713,person,Jennifer Winget,cast,,,,,
22714,person,Sumona Chakravarti,cast,,,,,
22715,person,Kanwaljit Singh,cast,,,,,
22716,show,Pyar Ke Do Pal,Movie,,1986,TV-PG,153 min,"Twins separated by a court order meet at camp and decide to reunite their parents, unaware of the dark secret that drove them apart years before."
22717,person,Jayapradha,cast,,,,,
22718,person,Simple Kapadia,cast,,,,,
22719,person,Krishan Dhawan,cast,,,,,
22720,show,Rip Tide,Movie,,2017,TV-Y7,87 min,"Following an embarrassing viral video, a New York model decides to escape from her suffocating existence by visiting her faraway aunt in Australia."
22721,person,Rhiannon Bannenberg,director,,,,,
22722,person,Genevieve Hegney,cast,,,,,
22723,person,Andrew Creer,cast,,,,,
22724,person,Naomi Sequeira,cast,,,,,
22725,person,Valerie Bader,cast,,,,,
22726,person,Danielle Carter,cast,,,,,
22727,person,Marcus Graham,cast,,,,,
22728,person,Kimie Tsukakoshi,cast,,,,,
22729,show,Thong Dee Fun Khao,Movie,,2017,TV-MA,122 min,"After losing a boxing match, a talented Muay Thai fighter leaves home to train with the best. On his quest, he finds friends, foes and lots of action."
22730,person,Bin Bunluerit,director,,,,,
22731,person,Buakaw Banchamek,cast,,,,,
22732,person,Sornsin Maneewan,cast,,,,,
22733,person,Nantawut Boonrubsub,cast,,,,,
22734,person,Vannapoom Songsuparp,cast,,,,,
22735,person,Chutirada Junthit,cast,,,,,
22736,person,Jaran Ngamdee,cast,,,,,
22737,person,Kochakorn Nimakorn,cast,,,,,
22738,person,Rapeepat Ekpankul,cast,,,,,
22739,person,Manop Aswathep,cast,,,,,
22740,show,Unrest,Movie,,2017,TV-14,97 min,"In this heart-wrenching documentary, a 28-year-old Ph.D. student turns the camera on herself to capture her struggles with chronic fatigue syndrome."
22741,person,Jennifer Brea,director,,,,,
22742,person,Jennifer Brea,cast,,,,,
22743,person,Omar Wasow,cast,,,,,
22744,person,Jessica Taylor-Bearman,cast,,,,,
22745,show,Urvi,Movie,,2017,TV-MA,121 min,"After getting tricked into working at a brothel, a medical student joins forces with two of her co-workers to fight their unscrupulous exploiters."
22746,person,Pradeep Verma,director,,,,,
22747,person,Shweta Pandit,cast,,,,,
22748,person,Achyuth Kumar,cast,,,,,
22749,person,Madhukar Niyogi,cast,,,,,
22750,person,Prabhu Mundkur,cast,,,,,
22751,person,Bhavani Prakash,cast,,,,,
22752,person,Ananya Bhat,cast,,,,,
22753,show,Berlin Calling,Movie,,2008,NR,105 min,"DJ Ickarus is at the top of his game, dazzling fans and touring the world – until he gets locked in the loony bin after taking a few too many drugs."
22754,person,Hannes Stöhr,director,,,,,
22755,person,Paul Kalkbrenner,cast,,,,,
22756,person,Rita Lengyel,cast,,,,,
22757,person,Araba Walton,cast,,,,,
22758,person,Peter Schneider,cast,,,,,
22759,person,Rolf Peter Kahl,cast,,,,,
22760,person,Henriette Müller,cast,,,,,
22761,person,Megan Gay,cast,,,,,
22762,person,Max Mauff,cast,,,,,
22763,show,Harry and Snowman,Movie,,2015,TV-PG,83 min,"With only a strong will and a cheap horse, a former agent of the Dutch underground in World War II sets out to become a champion show jumper."
22764,person,Harry DeLeyer,cast,,,,,
22765,show,Hostage to the Devil,Movie,,2016,TV-14,96 min,"Follow the eerie story of Father Malachi Martin, a disenchanted priest whose belief in demonic possession would lead him to conduct several exorcisms."
22766,person,Marty Stalker,director,,,,,
22767,show,Max Rose,Movie,,2013,TV-14,84 min,An aging jazz musician learns after his wife's death that she may have been unfaithful to him decades before.
22768,person,Daniel Noah,director,,,,,
22769,person,Jerry Lewis,cast,,,,,
22770,person,Kerry Bishé,cast,,,,,
22771,person,Illeana Douglas,cast,,,,,
22772,person,Rance Howard,cast,,,,,
22773,person,Kevin Pollak,cast,,,,,
22774,person,Mort Sahl,cast,,,,,
22775,person,Lee Weaver,cast,,,,,
22776,show,Sarajevo,Movie,,2014,NR,98 min,"Tasked with unraveling the assassination of Archduke Franz Ferdinand, an honorable magistrate finds himself targeted by the shadowy perpetrators."
22777,person,Andreas Prochaska,director,,,,,
22778,person,Florian Teichtmeister,cast,,,,,
